id,cantidad,fecha,operador
53364,978,2020/05/1,53364
53365,20,2020/05/1,53365
53366,1599,2020/05/1,53366
53367,972,2020/05/1,53367
53368,3,2020/05/1,53368
53369,770,2020/05/1,53369
53370,452,2020/05/1,53370
53371,1161,2020/05/1,53371
53372,369,2020/05/1,53372
53373,228,2020/05/1,53373
53374,1775,2020/05/1,53374
53375,605,2020/05/1,53375
53376,613,2020/05/1,53376
53377,1314,2020/05/1,53377
53378,819,2020/05/1,53378
53379,1139,2020/05/1,53379
53380,725,2020/05/1,53380
53381,866,2020/05/1,53381
53382,788,2020/05/1,53382
53383,867,2020/05/1,53383
53384,1118,2020/05/1,53384
53385,130,2020/05/1,53385
53386,1519,2020/05/1,53386
53387,1098,2020/05/1,53387
53388,453,2020/05/1,53388
53389,962,2020/05/1,53389
53390,507,2020/05/1,53390
53391,1789,2020/05/1,53391
53392,1374,2020/05/1,53392
53393,1780,2020/05/1,53393
53394,1440,2020/05/1,53394
53395,1955,2020/05/1,53395
53396,1587,2020/05/1,53396
53397,1438,2020/05/1,53397
53398,1237,2020/05/1,53398
53399,598,2020/05/1,53399
53400,993,2020/05/1,53400
53401,610,2020/05/1,53401
53402,456,2020/05/1,53402
53403,1118,2020/05/1,53403
53404,1463,2020/05/1,53404
53405,1905,2020/05/1,53405
53406,1703,2020/05/1,53406
53407,32,2020/05/1,53407
53408,32,2020/05/1,53408
53409,268,2020/05/1,53409
53410,1932,2020/05/1,53410
53411,1085,2020/05/1,53411
53412,1444,2020/05/1,53412
53413,525,2020/05/1,53413
53414,1237,2020/05/1,53414
53415,960,2020/05/1,53415
53416,904,2020/05/1,53416
53417,941,2020/05/1,53417
53418,352,2020/05/1,53418
53419,605,2020/05/1,53419
53420,1070,2020/05/1,53420
53421,1585,2020/05/1,53421
53422,1804,2020/05/1,53422
53423,1273,2020/05/1,53423
53424,685,2020/05/1,53424
53425,72,2020/05/1,53425
53426,611,2020/05/1,53426
53427,1136,2020/05/1,53427
53428,396,2020/05/1,53428
53429,481,2020/05/1,53429
53430,1653,2020/05/1,53430
53431,799,2020/05/1,53431
53432,866,2020/05/1,53432
53433,1871,2020/05/1,53433
53434,702,2020/05/1,53434
53435,1450,2020/05/1,53435
53436,77,2020/05/1,53436
53437,1359,2020/05/1,53437
53438,1119,2020/05/1,53438
53439,1047,2020/05/1,53439
53440,46,2020/05/1,53440
53441,367,2020/05/1,53441
53442,977,2020/05/1,53442
53443,1415,2020/05/1,53443
53444,1850,2020/05/1,53444
53445,1633,2020/05/1,53445
53446,697,2020/05/1,53446
53447,1814,2020/05/1,53447
53448,1192,2020/05/1,53448
53449,1221,2020/05/1,53449
53450,450,2020/05/1,53450
53451,1804,2020/05/1,53451
53452,1005,2020/05/1,53452
53453,838,2020/05/1,53453
53454,269,2020/05/1,53454
53455,1836,2020/05/1,53455
53456,122,2020/05/1,53456
53457,1332,2020/05/1,53457
53458,778,2020/05/1,53458
53459,252,2020/05/1,53459
53460,314,2020/05/1,53460
53461,1712,2020/05/1,53461
53462,1813,2020/05/1,53462
53463,727,2020/05/1,53463
53464,527,2020/05/1,53464
53465,1877,2020/05/1,53465
53466,1694,2020/05/1,53466
53467,1666,2020/05/1,53467
53468,335,2020/05/1,53468
53469,346,2020/05/1,53469
53470,351,2020/05/1,53470
53471,1753,2020/05/1,53471
53472,1186,2020/05/1,53472
53473,623,2020/05/1,53473
53474,927,2020/05/1,53474
53475,133,2020/05/1,53475
53476,5,2020/05/1,53476
53477,1924,2020/05/1,53477
53478,865,2020/05/1,53478
53479,179,2020/05/1,53479
53480,676,2020/05/1,53480
53481,538,2020/05/1,53481
53482,1976,2020/05/1,53482
53483,1245,2020/05/1,53483
53484,1480,2020/05/1,53484
53485,1220,2020/05/1,53485
53486,611,2020/05/1,53486
53487,952,2020/05/1,53487
53488,1959,2020/05/1,53488
53489,1181,2020/05/1,53489
53490,707,2020/05/1,53490
53491,1380,2020/05/1,53491
53492,1219,2020/05/1,53492
53493,1812,2020/05/1,53493
53494,1513,2020/05/1,53494
53495,1531,2020/05/1,53495
53496,1102,2020/05/1,53496
53497,1296,2020/05/1,53497
53498,758,2020/05/1,53498
53499,1069,2020/05/1,53499
53500,300,2020/05/1,53500
53501,275,2020/05/1,53501
53502,589,2020/05/1,53502
53503,462,2020/05/1,53503
53504,576,2020/05/1,53504
53505,1700,2020/05/1,53505
53506,1750,2020/05/1,53506
53507,510,2020/05/1,53507
53508,923,2020/05/1,53508
53509,1823,2020/05/1,53509
53510,1975,2020/05/1,53510
53511,1291,2020/05/1,53511
53512,1532,2020/05/1,53512
53513,312,2020/05/1,53513
53514,1331,2020/05/1,53514
53515,1567,2020/05/1,53515
53516,1717,2020/05/1,53516
53517,1987,2020/05/1,53517
53518,153,2020/05/1,53518
53519,855,2020/05/1,53519
53520,898,2020/05/1,53520
53521,954,2020/05/1,53521
53522,1575,2020/05/1,53522
53523,250,2020/05/1,53523
53524,856,2020/05/1,53524
53525,1853,2020/05/1,53525
53526,1666,2020/05/1,53526
53527,1407,2020/05/1,53527
53528,975,2020/05/1,53528
53529,561,2020/05/1,53529
53530,1945,2020/05/1,53530
53531,225,2020/05/1,53531
53532,936,2020/05/1,53532
53533,1042,2020/05/1,53533
53534,619,2020/05/1,53534
53535,262,2020/05/1,53535
53536,1512,2020/05/1,53536
53537,1261,2020/05/1,53537
53538,750,2020/05/1,53538
53539,847,2020/05/1,53539
53540,1553,2020/05/1,53540
53541,628,2020/05/1,53541
53542,495,2020/05/1,53542
53543,1823,2020/05/1,53543
53544,1098,2020/05/1,53544
53545,1001,2020/05/1,53545
53546,1994,2020/05/1,53546
53547,1403,2020/05/1,53547
53548,1757,2020/05/1,53548
53549,433,2020/05/1,53549
53550,414,2020/05/1,53550
53551,939,2020/05/1,53551
53552,283,2020/05/1,53552
53553,1277,2020/05/1,53553
53554,619,2020/05/1,53554
53555,933,2020/05/1,53555
53556,1671,2020/05/1,53556
53557,763,2020/05/1,53557
53558,1472,2020/05/1,53558
53559,776,2020/05/1,53559
53560,1799,2020/05/1,53560
53561,1212,2020/05/1,53561
53562,1168,2020/05/1,53562
53563,72,2020/05/1,53563
53564,319,2020/05/1,53564
53565,955,2020/05/1,53565
53566,384,2020/05/1,53566
53567,333,2020/05/1,53567
53568,1301,2020/05/1,53568
53569,781,2020/05/1,53569
53570,1066,2020/05/1,53570
53571,510,2020/05/1,53571
53572,1997,2020/05/1,53572
53573,72,2020/05/1,53573
53574,220,2020/05/1,53574
53575,1347,2020/05/1,53575
53576,1882,2020/05/1,53576
53577,30,2020/05/1,53577
53578,1327,2020/05/1,53578
53579,1070,2020/05/1,53579
53580,1044,2020/05/1,53580
53581,1036,2020/05/1,53581
53582,1576,2020/05/1,53582
53583,230,2020/05/1,53583
53584,747,2020/05/1,53584
53585,1712,2020/05/1,53585
53586,1512,2020/05/1,53586
53587,506,2020/05/1,53587
53588,484,2020/05/1,53588
53589,20,2020/05/1,53589
53590,592,2020/05/1,53590
53591,752,2020/05/1,53591
53592,654,2020/05/1,53592
53593,104,2020/05/1,53593
53594,1716,2020/05/1,53594
53595,132,2020/05/1,53595
53596,1111,2020/05/1,53596
53597,1891,2020/05/1,53597
53598,122,2020/05/1,53598
53599,1338,2020/05/1,53599
53600,1096,2020/05/1,53600
53601,1157,2020/05/1,53601
53602,1021,2020/05/1,53602
53603,320,2020/05/1,53603
53604,811,2020/05/1,53604
53605,408,2020/05/1,53605
53606,1843,2020/05/1,53606
53607,1184,2020/05/1,53607
53608,899,2020/05/1,53608
53609,744,2020/05/1,53609
53610,1672,2020/05/1,53610
53611,73,2020/05/1,53611
53612,1363,2020/05/1,53612
53613,1830,2020/05/1,53613
53614,1138,2020/05/1,53614
53615,1418,2020/05/1,53615
53616,586,2020/05/1,53616
53617,1276,2020/05/1,53617
53618,1125,2020/05/1,53618
53619,323,2020/05/1,53619
53620,1621,2020/05/1,53620
53621,1318,2020/05/1,53621
53622,154,2020/05/1,53622
53623,408,2020/05/1,53623
53624,468,2020/05/1,53624
53625,1694,2020/05/1,53625
53626,1676,2020/05/1,53626
53627,1732,2020/05/1,53627
53628,1647,2020/05/1,53628
53629,98,2020/05/1,53629
53630,1631,2020/05/1,53630
53631,261,2020/05/1,53631
53632,1081,2020/05/1,53632
53633,387,2020/05/1,53633
53634,1302,2020/05/1,53634
53635,1373,2020/05/1,53635
53636,689,2020/05/1,53636
53637,1970,2020/05/1,53637
53638,144,2020/05/1,53638
53639,384,2020/05/1,53639
53640,1379,2020/05/1,53640
53641,497,2020/05/1,53641
53642,771,2020/05/1,53642
53643,160,2020/05/1,53643
53644,879,2020/05/1,53644
53645,1779,2020/05/1,53645
53646,341,2020/05/1,53646
53647,279,2020/05/1,53647
53648,51,2020/05/1,53648
53649,960,2020/05/1,53649
53650,931,2020/05/1,53650
53651,976,2020/05/1,53651
53652,1315,2020/05/1,53652
53653,1915,2020/05/1,53653
53654,1641,2020/05/1,53654
53655,1098,2020/05/1,53655
53656,643,2020/05/1,53656
53657,1848,2020/05/1,53657
53658,914,2020/05/1,53658
53659,314,2020/05/1,53659
53660,484,2020/05/1,53660
53661,560,2020/05/1,53661
53662,1985,2020/05/1,53662
53663,1781,2020/05/1,53663
53664,234,2020/05/1,53664
53665,14,2020/05/1,53665
53666,236,2020/05/1,53666
53667,1144,2020/05/1,53667
53668,1717,2020/05/1,53668
53669,1863,2020/05/1,53669
53670,1159,2020/05/1,53670
53671,429,2020/05/1,53671
53672,15,2020/05/1,53672
53673,1369,2020/05/1,53673
53674,1715,2020/05/1,53674
53675,453,2020/05/1,53675
53676,1224,2020/05/1,53676
53677,1513,2020/05/1,53677
53678,1461,2020/05/1,53678
53679,1445,2020/05/1,53679
53680,1485,2020/05/1,53680
53681,1822,2020/05/1,53681
53682,838,2020/05/1,53682
53683,972,2020/05/1,53683
53684,295,2020/05/1,53684
53685,138,2020/05/1,53685
53686,1918,2020/05/1,53686
53687,613,2020/05/1,53687
53688,224,2020/05/1,53688
53689,810,2020/05/1,53689
53690,1001,2020/05/1,53690
53691,1720,2020/05/1,53691
53692,526,2020/05/1,53692
53693,1798,2020/05/1,53693
53694,1326,2020/05/1,53694
53695,1343,2020/05/1,53695
53696,1813,2020/05/1,53696
53697,1786,2020/05/1,53697
53698,1079,2020/05/1,53698
53699,123,2020/05/1,53699
53700,1957,2020/05/1,53700
53701,1808,2020/05/1,53701
53702,507,2020/05/1,53702
53703,549,2020/05/1,53703
53704,1159,2020/05/1,53704
53705,680,2020/05/1,53705
53706,715,2020/05/1,53706
53707,427,2020/05/1,53707
53708,1136,2020/05/1,53708
53709,590,2020/05/1,53709
53710,1518,2020/05/1,53710
53711,1656,2020/05/1,53711
53712,1553,2020/05/1,53712
53713,1182,2020/05/1,53713
53714,725,2020/05/1,53714
53715,1244,2020/05/1,53715
53716,1283,2020/05/1,53716
53717,552,2020/05/1,53717
53718,1033,2020/05/1,53718
53719,959,2020/05/1,53719
53720,1093,2020/05/1,53720
53721,60,2020/05/1,53721
53722,887,2020/05/1,53722
53723,1966,2020/05/1,53723
53724,448,2020/05/1,53724
53725,737,2020/05/1,53725
53726,1324,2020/05/1,53726
53727,1135,2020/05/1,53727
53728,33,2020/05/1,53728
53729,824,2020/05/1,53729
53730,1277,2020/05/1,53730
53731,947,2020/05/1,53731
53732,1296,2020/05/1,53732
53733,669,2020/05/1,53733
53734,1182,2020/05/1,53734
53735,1573,2020/05/1,53735
53736,969,2020/05/1,53736
53737,376,2020/05/1,53737
53738,1902,2020/05/1,53738
53739,1532,2020/05/1,53739
53740,817,2020/05/1,53740
53741,71,2020/05/1,53741
53742,1360,2020/05/1,53742
53743,673,2020/05/1,53743
53744,60,2020/05/1,53744
53745,318,2020/05/1,53745
53746,1177,2020/05/1,53746
53747,93,2020/05/1,53747
53748,1765,2020/05/1,53748
53749,254,2020/05/1,53749
53750,1460,2020/05/1,53750
53751,1429,2020/05/1,53751
53752,1980,2020/05/1,53752
53753,602,2020/05/1,53753
53754,259,2020/05/1,53754
53755,1845,2020/05/1,53755
53756,726,2020/05/1,53756
53757,1710,2020/05/1,53757
53758,1839,2020/05/1,53758
53759,1914,2020/05/1,53759
53760,727,2020/05/1,53760
53761,1445,2020/05/1,53761
53762,1504,2020/05/1,53762
53763,111,2020/05/1,53763
53764,48,2020/05/1,53764
53765,720,2020/05/1,53765
53766,60,2020/05/1,53766
53767,1977,2020/05/1,53767
53768,277,2020/05/1,53768
53769,170,2020/05/1,53769
53770,1763,2020/05/1,53770
53771,1609,2020/05/1,53771
53772,1961,2020/05/1,53772
53773,764,2020/05/1,53773
53774,1506,2020/05/1,53774
53775,1425,2020/05/1,53775
53776,63,2020/05/1,53776
53777,1218,2020/05/1,53777
53778,9,2020/05/1,53778
53779,30,2020/05/1,53779
53780,1732,2020/05/1,53780
53781,1355,2020/05/1,53781
53782,241,2020/05/1,53782
53783,414,2020/05/1,53783
53784,574,2020/05/1,53784
53785,888,2020/05/1,53785
53786,1176,2020/05/1,53786
53787,750,2020/05/1,53787
53788,917,2020/05/1,53788
53789,1380,2020/05/1,53789
53790,237,2020/05/1,53790
53791,298,2020/05/1,53791
53792,315,2020/05/1,53792
53793,1562,2020/05/1,53793
53794,1015,2020/05/1,53794
53795,313,2020/05/1,53795
53796,723,2020/05/1,53796
53797,1859,2020/05/1,53797
53798,1903,2020/05/1,53798
53799,1046,2020/05/1,53799
53800,1756,2020/05/1,53800
53801,351,2020/05/1,53801
53802,1674,2020/05/1,53802
53803,1591,2020/05/1,53803
53804,1291,2020/05/1,53804
53805,1817,2020/05/1,53805
53806,731,2020/05/1,53806
53807,577,2020/05/1,53807
53808,512,2020/05/1,53808
53809,1977,2020/05/1,53809
53810,553,2020/05/1,53810
53811,1406,2020/05/1,53811
53812,999,2020/05/1,53812
53813,290,2020/05/1,53813
53814,1267,2020/05/1,53814
53815,394,2020/05/1,53815
53816,419,2020/05/1,53816
53817,719,2020/05/1,53817
53818,90,2020/05/1,53818
53819,909,2020/05/1,53819
53820,1923,2020/05/1,53820
53821,1327,2020/05/1,53821
53822,1750,2020/05/1,53822
53823,1990,2020/05/1,53823
53824,1338,2020/05/1,53824
53825,830,2020/05/1,53825
53826,1004,2020/05/1,53826
53827,6,2020/05/1,53827
53828,1325,2020/05/1,53828
53829,1285,2020/05/1,53829
53830,1045,2020/05/1,53830
53831,1266,2020/05/1,53831
53832,278,2020/05/1,53832
53833,1896,2020/05/1,53833
53834,775,2020/05/1,53834
53835,1867,2020/05/1,53835
53836,807,2020/05/1,53836
53837,1558,2020/05/1,53837
53838,577,2020/05/1,53838
53839,1449,2020/05/1,53839
53840,662,2020/05/1,53840
53841,1596,2020/05/1,53841
53842,1292,2020/05/1,53842
53843,425,2020/05/1,53843
53844,1642,2020/05/1,53844
53845,86,2020/05/1,53845
53846,1499,2020/05/1,53846
53847,1299,2020/05/1,53847
53848,390,2020/05/1,53848
53849,306,2020/05/1,53849
53850,72,2020/05/1,53850
53851,1040,2020/05/1,53851
53852,1384,2020/05/1,53852
53853,62,2020/05/1,53853
53854,1070,2020/05/1,53854
53855,1350,2020/05/1,53855
53856,301,2020/05/1,53856
53857,663,2020/05/1,53857
53858,1273,2020/05/1,53858
53859,1885,2020/05/1,53859
53860,1544,2020/05/1,53860
53861,365,2020/05/1,53861
53862,617,2020/05/1,53862
53863,941,2020/05/1,53863
53864,1541,2020/05/1,53864
53865,1988,2020/05/1,53865
53866,127,2020/05/1,53866
53867,640,2020/05/1,53867
53868,521,2020/05/1,53868
53869,1570,2020/05/1,53869
53870,48,2020/05/1,53870
53871,1131,2020/05/1,53871
53872,1425,2020/05/1,53872
53873,247,2020/05/1,53873
53874,1756,2020/05/1,53874
53875,1185,2020/05/1,53875
53876,431,2020/05/1,53876
53877,217,2020/05/1,53877
53878,1933,2020/05/1,53878
53879,1700,2020/05/1,53879
53880,1415,2020/05/1,53880
53881,1383,2020/05/1,53881
53882,314,2020/05/1,53882
53883,798,2020/05/1,53883
53884,677,2020/05/1,53884
53885,581,2020/05/1,53885
53886,1031,2020/05/1,53886
53887,1880,2020/05/1,53887
53888,1339,2020/05/1,53888
53889,1455,2020/05/1,53889
53890,916,2020/05/1,53890
53891,151,2020/05/1,53891
53892,918,2020/05/1,53892
53893,538,2020/05/1,53893
53894,895,2020/05/1,53894
53895,1293,2020/05/1,53895
53896,329,2020/05/1,53896
53897,381,2020/05/1,53897
53898,230,2020/05/1,53898
53899,1053,2020/05/1,53899
53900,924,2020/05/1,53900
53901,293,2020/05/1,53901
53902,680,2020/05/1,53902
53903,796,2020/05/1,53903
53904,716,2020/05/1,53904
53905,486,2020/05/1,53905
53906,1358,2020/05/1,53906
53907,313,2020/05/1,53907
53908,372,2020/05/1,53908
53909,533,2020/05/1,53909
53910,1413,2020/05/1,53910
53911,1489,2020/05/1,53911
53912,999,2020/05/1,53912
53913,1521,2020/05/1,53913
53914,641,2020/05/1,53914
53915,1495,2020/05/1,53915
53916,1,2020/05/1,53916
53917,1346,2020/05/1,53917
53918,966,2020/05/1,53918
53919,1087,2020/05/1,53919
53920,1258,2020/05/1,53920
53921,299,2020/05/1,53921
53922,1167,2020/05/1,53922
53923,1031,2020/05/1,53923
53924,687,2020/05/1,53924
53925,177,2020/05/1,53925
53926,538,2020/05/1,53926
53927,566,2020/05/1,53927
53928,1130,2020/05/1,53928
53929,1046,2020/05/1,53929
53930,69,2020/05/1,53930
53931,785,2020/05/1,53931
53932,937,2020/05/1,53932
53933,1894,2020/05/1,53933
53934,442,2020/05/1,53934
53935,124,2020/05/1,53935
53936,478,2020/05/1,53936
53937,447,2020/05/1,53937
53938,85,2020/05/1,53938
53939,1739,2020/05/1,53939
53940,1000,2020/05/1,53940
53941,746,2020/05/1,53941
53942,328,2020/05/1,53942
53943,177,2020/05/1,53943
53944,253,2020/05/1,53944
53945,1376,2020/05/1,53945
53946,1799,2020/05/1,53946
53947,1348,2020/05/1,53947
53948,223,2020/05/1,53948
53949,1725,2020/05/1,53949
53950,974,2020/05/1,53950
53951,1578,2020/05/1,53951
53952,394,2020/05/1,53952
53953,183,2020/05/1,53953
53954,1750,2020/05/1,53954
53955,480,2020/05/1,53955
53956,1526,2020/05/1,53956
53957,1237,2020/05/1,53957
53958,1141,2020/05/1,53958
53959,544,2020/05/1,53959
53960,914,2020/05/1,53960
53961,778,2020/05/1,53961
53962,1463,2020/05/1,53962
53963,1292,2020/05/1,53963
53964,666,2020/05/1,53964
53965,521,2020/05/1,53965
53966,664,2020/05/1,53966
53967,194,2020/05/1,53967
53968,1067,2020/05/1,53968
53969,880,2020/05/1,53969
53970,1583,2020/05/1,53970
53971,1499,2020/05/1,53971
53972,239,2020/05/1,53972
53973,875,2020/05/1,53973
53974,1735,2020/05/1,53974
53975,633,2020/05/1,53975
53976,1414,2020/05/1,53976
53977,162,2020/05/1,53977
53978,1166,2020/05/1,53978
53979,247,2020/05/1,53979
53980,576,2020/05/1,53980
53981,940,2020/05/1,53981
53982,1369,2020/05/1,53982
53983,1274,2020/05/1,53983
53984,1829,2020/05/1,53984
53985,1584,2020/05/1,53985
53986,404,2020/05/1,53986
53987,1690,2020/05/1,53987
53988,1957,2020/05/1,53988
53989,768,2020/05/1,53989
53990,209,2020/05/1,53990
53991,999,2020/05/1,53991
53992,446,2020/05/1,53992
53993,571,2020/05/1,53993
53994,1009,2020/05/1,53994
53995,814,2020/05/1,53995
53996,1084,2020/05/1,53996
53997,24,2020/05/1,53997
53998,1511,2020/05/1,53998
53999,756,2020/05/1,53999
54000,292,2020/05/1,54000
54001,283,2020/05/1,54001
54002,1267,2020/05/1,54002
54003,253,2020/05/1,54003
54004,106,2020/05/1,54004
54005,1700,2020/05/1,54005
54006,1274,2020/05/1,54006
54007,487,2020/05/1,54007
54008,589,2020/05/1,54008
54009,639,2020/05/1,54009
54010,1033,2020/05/1,54010
54011,1145,2020/05/1,54011
54012,459,2020/05/1,54012
54013,1936,2020/05/1,54013
54014,975,2020/05/1,54014
54015,818,2020/05/1,54015
54016,1138,2020/05/1,54016
54017,639,2020/05/1,54017
54018,355,2020/05/1,54018
54019,1969,2020/05/1,54019
54020,334,2020/05/1,54020
54021,609,2020/05/1,54021
54022,1758,2020/05/1,54022
54023,1773,2020/05/1,54023
54024,797,2020/05/1,54024
54025,578,2020/05/1,54025
54026,1345,2020/05/1,54026
54027,753,2020/05/1,54027
54028,59,2020/05/1,54028
54029,1355,2020/05/1,54029
54030,1242,2020/05/1,54030
54031,563,2020/05/1,54031
54032,1916,2020/05/1,54032
54033,367,2020/05/1,54033
54034,1775,2020/05/1,54034
54035,1454,2020/05/1,54035
54036,103,2020/05/1,54036
54037,503,2020/05/1,54037
54038,1269,2020/05/1,54038
54039,1133,2020/05/1,54039
54040,1919,2020/05/1,54040
54041,628,2020/05/1,54041
54042,563,2020/05/1,54042
54043,702,2020/05/1,54043
54044,1259,2020/05/1,54044
54045,1231,2020/05/1,54045
54046,291,2020/05/1,54046
54047,1427,2020/05/1,54047
54048,1347,2020/05/1,54048
54049,9,2020/05/1,54049
54050,1414,2020/05/1,54050
54051,1915,2020/05/1,54051
54052,1169,2020/05/1,54052
54053,838,2020/05/1,54053
54054,1592,2020/05/1,54054
54055,1937,2020/05/1,54055
54056,1570,2020/05/1,54056
54057,653,2020/05/1,54057
54058,800,2020/05/1,54058
54059,797,2020/05/1,54059
54060,665,2020/05/1,54060
54061,22,2020/05/1,54061
54062,1808,2020/05/1,54062
54063,1128,2020/05/1,54063
54064,48,2020/05/1,54064
54065,160,2020/05/1,54065
54066,1318,2020/05/1,54066
54067,1970,2020/05/1,54067
54068,1579,2020/05/1,54068
54069,535,2020/05/1,54069
54070,1855,2020/05/1,54070
54071,1310,2020/05/1,54071
54072,1763,2020/05/1,54072
54073,1792,2020/05/1,54073
54074,1687,2020/05/1,54074
54075,1642,2020/05/1,54075
54076,30,2020/05/1,54076
54077,1558,2020/05/1,54077
54078,403,2020/05/1,54078
54079,509,2020/05/1,54079
54080,192,2020/05/1,54080
54081,275,2020/05/1,54081
54082,1179,2020/05/1,54082
54083,1208,2020/05/1,54083
54084,495,2020/05/1,54084
54085,1080,2020/05/1,54085
54086,1614,2020/05/1,54086
54087,1940,2020/05/1,54087
54088,834,2020/05/1,54088
54089,67,2020/05/1,54089
54090,1715,2020/05/1,54090
54091,1404,2020/05/1,54091
54092,1091,2020/05/1,54092
54093,1911,2020/05/1,54093
54094,216,2020/05/1,54094
54095,677,2020/05/1,54095
54096,617,2020/05/1,54096
54097,426,2020/05/1,54097
54098,718,2020/05/1,54098
54099,309,2020/05/1,54099
54100,836,2020/05/1,54100
54101,670,2020/05/1,54101
54102,1944,2020/05/1,54102
54103,98,2020/05/1,54103
54104,1968,2020/05/1,54104
54105,1886,2020/05/1,54105
54106,1629,2020/05/1,54106
54107,654,2020/05/1,54107
54108,461,2020/05/1,54108
54109,1378,2020/05/1,54109
54110,1912,2020/05/1,54110
54111,591,2020/05/1,54111
54112,1140,2020/05/1,54112
54113,290,2020/05/1,54113
54114,877,2020/05/1,54114
54115,473,2020/05/1,54115
54116,972,2020/05/1,54116
54117,419,2020/05/1,54117
54118,961,2020/05/1,54118
54119,253,2020/05/1,54119
54120,36,2020/05/1,54120
54121,977,2020/05/1,54121
54122,1270,2020/05/1,54122
54123,1111,2020/05/1,54123
54124,231,2020/05/1,54124
54125,1233,2020/05/1,54125
54126,204,2020/05/1,54126
54127,1673,2020/05/1,54127
54128,361,2020/05/1,54128
54129,785,2020/05/1,54129
54130,801,2020/05/1,54130
54131,1933,2020/05/1,54131
54132,1300,2020/05/1,54132
54133,702,2020/05/1,54133
54134,709,2020/05/1,54134
54135,1221,2020/05/1,54135
54136,1065,2020/05/1,54136
54137,971,2020/05/1,54137
54138,475,2020/05/1,54138
54139,875,2020/05/1,54139
54140,249,2020/05/1,54140
54141,244,2020/05/1,54141
54142,466,2020/05/1,54142
54143,1363,2020/05/1,54143
54144,1279,2020/05/1,54144
54145,198,2020/05/1,54145
54146,1708,2020/05/1,54146
54147,13,2020/05/1,54147
54148,1369,2020/05/1,54148
54149,1629,2020/05/1,54149
54150,1432,2020/05/1,54150
54151,1002,2020/05/1,54151
54152,252,2020/05/1,54152
54153,1884,2020/05/1,54153
54154,492,2020/05/1,54154
54155,445,2020/05/1,54155
54156,946,2020/05/1,54156
54157,1955,2020/05/1,54157
54158,1154,2020/05/1,54158
54159,1038,2020/05/1,54159
54160,74,2020/05/1,54160
54161,1814,2020/05/1,54161
54162,962,2020/05/1,54162
54163,1601,2020/05/1,54163
54164,1364,2020/05/1,54164
