id,tipo_hoteleria,hora_apertura,hora_cierre
15726,HOSTAL,11:17:04,23:26:43
15727,HOTEL,10:57:07,15:27:16
15728,HOTEL,4:12:52,22:29:59
15729,HOTEL,5:22:38,13:45:12
15730,HOSTAL,8:05:45,22:40:13
15731,HOSTAL,10:40:59,14:27:58
15732,HOSTAL,8:29:36,21:18:55
15733,HOTEL,1:24:07,13:53:31
15734,HOSTAL,0:21:03,14:17:22
15735,HOTEL,7:54:06,13:10:36
15736,HOTEL,11:56:14,21:12:35
15737,HOTEL,4:32:14,21:28:46
15738,HOSTAL,7:18:52,16:22:17
15739,HOTEL,4:22:02,16:03:59
15740,HOTEL,1:48:19,20:18:42
15741,HOTEL,3:46:22,19:55:13
15742,HOSTAL,3:08:41,17:45:54
15743,HOTEL,7:38:20,17:33:09
15744,HOSTAL,2:16:48,23:00:33
15745,HOTEL,9:50:22,18:29:08
15746,HOTEL,10:56:33,19:50:58
15747,HOSTAL,4:24:36,17:43:29
15748,HOTEL,4:55:40,18:52:28
15749,HOSTAL,9:48:00,13:25:08
15750,HOTEL,0:02:00,22:29:40
15751,HOSTAL,11:25:00,15:01:21
15752,HOSTAL,10:45:44,14:26:36
15753,HOSTAL,9:13:18,17:07:28
15754,HOTEL,4:33:48,14:17:31
15755,HOTEL,8:47:04,20:20:52
15756,HOSTAL,3:02:38,14:37:18
15757,HOSTAL,9:11:26,14:04:42
15758,HOTEL,8:19:13,14:01:29
15759,HOSTAL,9:35:53,21:54:23
15760,HOTEL,10:54:15,20:28:46
15761,HOSTAL,0:51:31,19:57:22
15762,HOTEL,7:12:09,23:10:42
15763,HOSTAL,5:13:37,15:06:42
15764,HOSTAL,0:30:40,20:27:24
15765,HOTEL,2:03:57,13:27:45
15766,HOSTAL,4:34:19,15:11:10
15767,HOTEL,4:51:02,23:36:03
15768,HOTEL,9:58:18,17:54:02
15769,HOSTAL,9:43:35,17:59:25
15770,HOSTAL,8:27:41,13:49:28
15771,HOSTAL,1:48:59,22:00:34
15772,HOSTAL,5:07:18,19:09:02
15773,HOSTAL,3:19:55,15:41:55
15774,HOSTAL,7:33:52,18:33:22
15775,HOTEL,0:02:01,17:14:31
15776,HOTEL,9:38:44,17:43:49
15777,HOTEL,11:24:52,19:42:52
15778,HOTEL,2:52:41,20:54:13
15779,HOTEL,0:23:00,13:30:38
15780,HOTEL,2:33:11,21:06:16
15781,HOSTAL,1:00:36,13:25:25
15782,HOSTAL,2:33:33,23:32:20
15783,HOTEL,3:20:25,18:23:53
15784,HOTEL,6:16:18,22:24:07
15785,HOTEL,7:57:51,14:32:56
15786,HOTEL,0:09:37,23:37:33
15787,HOTEL,9:18:28,18:04:20
15788,HOTEL,0:15:13,15:26:16
15789,HOTEL,3:52:57,19:46:14
15790,HOSTAL,4:04:35,20:35:57
15791,HOTEL,2:28:08,15:03:25
15792,HOTEL,6:33:59,17:57:35
15793,HOTEL,3:17:49,18:37:53
15794,HOSTAL,8:40:59,13:27:40
15795,HOSTAL,0:34:38,22:17:14
15796,HOSTAL,10:42:17,13:25:33
15797,HOTEL,5:51:12,23:05:29
15798,HOTEL,3:48:32,17:32:52
15799,HOSTAL,0:46:01,14:29:20
15800,HOTEL,5:53:01,23:17:49
15801,HOSTAL,6:36:45,17:39:16
15802,HOTEL,6:06:04,19:51:55
15803,HOSTAL,11:02:41,16:58:44
15804,HOTEL,7:05:41,14:33:16
15805,HOTEL,8:02:06,14:29:26
15806,HOSTAL,1:27:14,13:53:06
15807,HOSTAL,8:49:09,19:49:54
15808,HOSTAL,7:37:28,13:27:01
15809,HOSTAL,2:03:46,17:27:04
15810,HOSTAL,8:56:59,17:15:55
15811,HOTEL,7:12:35,23:26:35
15812,HOTEL,7:14:01,15:48:14
15813,HOTEL,6:39:36,22:52:01
15814,HOSTAL,10:22:31,19:40:40
15815,HOSTAL,2:53:33,19:10:45
15816,HOTEL,11:59:48,23:29:54
15817,HOSTAL,7:38:32,19:08:54
15818,HOTEL,1:45:16,23:29:07
15819,HOTEL,6:00:45,16:51:58
15820,HOSTAL,5:05:48,13:10:12
15821,HOSTAL,9:50:10,16:17:23
15822,HOTEL,8:09:59,17:20:11
15823,HOSTAL,8:37:12,19:59:28
15824,HOSTAL,9:51:02,16:01:55
15825,HOSTAL,1:39:55,16:00:44
15826,HOSTAL,8:16:37,13:17:05
15827,HOTEL,9:06:46,23:21:27
15828,HOSTAL,1:08:17,21:40:58
15829,HOSTAL,0:49:55,15:23:28
15830,HOTEL,7:41:46,18:30:22
15831,HOSTAL,4:00:58,13:25:14
15832,HOTEL,10:55:41,22:52:48
15833,HOSTAL,9:05:33,20:54:16
15834,HOSTAL,3:53:38,13:30:41
15835,HOTEL,8:40:39,23:05:42
15836,HOTEL,0:47:41,20:06:26
15837,HOTEL,6:52:44,14:46:45
15838,HOSTAL,11:35:24,20:07:11
15839,HOSTAL,3:23:12,15:18:41
15840,HOTEL,6:22:55,19:06:05
15841,HOSTAL,5:53:10,18:10:39
15842,HOSTAL,11:41:09,13:49:47
15843,HOSTAL,0:19:55,21:04:35
15844,HOSTAL,5:03:56,15:20:15
15845,HOSTAL,8:29:42,20:42:53
15846,HOSTAL,6:48:26,16:50:12
15847,HOSTAL,5:59:11,15:06:31
15848,HOSTAL,2:52:27,15:53:46
15849,HOTEL,5:13:10,13:08:10
15850,HOTEL,0:51:00,18:23:04
15851,HOSTAL,7:16:57,17:15:05
15852,HOTEL,6:45:08,18:09:05
15853,HOTEL,1:27:55,14:31:17
15854,HOTEL,9:16:21,21:00:00
15855,HOSTAL,8:16:45,15:17:20
15856,HOSTAL,3:51:54,13:45:29
15857,HOSTAL,1:28:58,23:29:14
15858,HOTEL,11:35:04,15:25:21
15859,HOTEL,1:46:47,23:02:31
15860,HOTEL,2:58:58,14:15:35
15861,HOTEL,10:14:41,16:31:05
15862,HOSTAL,11:06:58,23:35:15
15863,HOTEL,4:52:17,21:24:58
15864,HOSTAL,3:09:50,17:35:46
15865,HOTEL,10:33:02,20:37:14
15866,HOTEL,11:00:38,22:09:08
15867,HOTEL,0:27:11,22:24:02
15868,HOTEL,1:54:28,17:44:55
15869,HOTEL,5:14:23,17:49:36
15870,HOTEL,9:13:31,18:52:24
15871,HOTEL,10:15:57,13:49:54
15872,HOTEL,5:38:49,20:52:20
15873,HOSTAL,1:43:57,22:49:44
15874,HOTEL,8:21:08,23:10:00
15875,HOSTAL,2:02:02,16:15:33
15876,HOTEL,11:00:55,13:32:10
15877,HOTEL,3:16:36,21:31:05
15878,HOTEL,7:34:45,17:15:30
15879,HOSTAL,0:04:40,22:27:17
15880,HOSTAL,6:00:37,23:53:53
15881,HOSTAL,2:34:58,18:13:13
15882,HOTEL,2:29:17,16:51:55
15883,HOSTAL,9:51:03,16:23:13
15884,HOSTAL,10:53:34,22:44:17
15885,HOSTAL,9:08:01,19:01:15
15886,HOTEL,0:07:50,19:50:47
15887,HOTEL,11:11:53,18:48:22
15888,HOSTAL,0:23:11,17:57:04
15889,HOTEL,4:33:31,15:51:05
15890,HOSTAL,5:37:29,13:11:11
15891,HOTEL,7:23:35,20:37:01
15892,HOSTAL,1:00:58,22:58:17
15893,HOSTAL,1:47:58,18:43:18
15894,HOTEL,4:44:05,14:34:43
15895,HOTEL,4:37:56,18:32:28
15896,HOSTAL,8:14:33,14:44:18
15897,HOSTAL,11:36:47,18:29:15
15898,HOSTAL,4:45:47,19:42:55
15899,HOTEL,2:26:41,17:18:38
15900,HOSTAL,7:09:02,23:34:01
15901,HOTEL,10:53:16,18:30:49
15902,HOSTAL,8:27:07,15:24:41
15903,HOSTAL,0:41:39,14:13:02
15904,HOTEL,7:03:11,14:54:57
15905,HOTEL,10:12:21,14:00:36
15906,HOTEL,9:36:20,14:16:40
15907,HOSTAL,1:45:52,19:27:27
15908,HOSTAL,9:11:39,18:48:09
15909,HOTEL,2:13:15,18:26:56
15910,HOTEL,9:48:10,19:38:36
15911,HOTEL,1:05:59,13:33:09
15912,HOSTAL,9:43:31,17:49:15
15913,HOSTAL,0:34:23,17:33:57
15914,HOSTAL,9:29:46,13:43:13
15915,HOTEL,10:30:49,14:11:02
15916,HOSTAL,11:31:23,14:20:02
15917,HOTEL,0:27:27,17:28:46
15918,HOSTAL,1:43:59,16:13:25
15919,HOSTAL,9:43:08,13:51:20
15920,HOSTAL,9:11:07,23:52:16
15921,HOSTAL,7:48:22,20:51:04
15922,HOTEL,1:31:36,13:36:59
15923,HOSTAL,4:00:03,13:26:07
15924,HOTEL,1:11:59,22:38:29
15925,HOSTAL,5:10:43,16:53:46
15926,HOTEL,11:02:32,18:38:24
15927,HOTEL,5:39:44,19:27:11
15928,HOTEL,7:46:54,22:55:16
15929,HOTEL,6:19:22,21:47:35
15930,HOTEL,3:26:58,22:09:53
15931,HOSTAL,2:42:39,19:29:26
15932,HOSTAL,5:27:02,23:18:33
15933,HOSTAL,4:35:39,23:06:12
15934,HOTEL,6:41:09,20:44:06
15935,HOSTAL,2:56:11,19:30:19
15936,HOTEL,0:25:48,22:19:13
15937,HOSTAL,11:20:18,20:01:14
15938,HOSTAL,7:15:13,17:24:05
15939,HOSTAL,10:04:02,21:31:01
15940,HOSTAL,0:29:30,18:40:05
15941,HOTEL,10:21:36,20:50:14
15942,HOTEL,1:15:45,13:55:12
15943,HOTEL,5:21:09,23:50:37
15944,HOTEL,1:55:11,23:11:11
15945,HOSTAL,1:10:47,16:04:46
15946,HOSTAL,5:00:58,23:49:53
15947,HOSTAL,9:46:36,17:59:50
15948,HOTEL,10:38:02,21:31:42
15949,HOSTAL,9:49:57,23:55:36
15950,HOTEL,3:56:46,20:57:06
15951,HOSTAL,0:10:08,22:35:01
15952,HOTEL,2:00:11,22:40:34
15953,HOSTAL,7:09:18,22:43:56
15954,HOSTAL,10:57:06,17:23:42
15955,HOSTAL,11:23:15,21:29:10
15956,HOSTAL,0:02:15,16:52:19
15957,HOTEL,2:09:16,15:19:54
15958,HOSTAL,9:15:55,13:52:44
15959,HOSTAL,6:48:31,23:41:35
15960,HOSTAL,1:01:32,22:02:23
15961,HOSTAL,2:45:37,18:58:42
15962,HOSTAL,7:12:56,23:53:19
15963,HOTEL,11:06:54,20:32:34
15964,HOTEL,2:41:52,16:26:48
15965,HOTEL,8:50:39,23:15:26
15966,HOSTAL,9:39:07,15:59:45
15967,HOTEL,9:00:55,23:56:40
15968,HOTEL,9:35:36,17:45:56
15969,HOTEL,4:48:20,23:46:36
15970,HOSTAL,2:11:09,16:54:38
15971,HOSTAL,3:59:16,17:53:54
15972,HOSTAL,11:10:53,15:19:34
15973,HOTEL,0:49:26,19:35:50
15974,HOSTAL,3:32:47,14:33:54
15975,HOTEL,0:13:33,19:49:38
15976,HOSTAL,0:05:35,18:45:44
15977,HOTEL,3:33:56,13:07:16
15978,HOSTAL,9:17:51,16:19:51
15979,HOSTAL,1:20:53,23:33:37
15980,HOSTAL,6:45:40,14:48:53
15981,HOSTAL,9:28:02,20:21:26
15982,HOTEL,9:19:06,21:34:14
15983,HOTEL,1:40:53,23:35:04
15984,HOSTAL,2:10:19,20:00:18
15985,HOTEL,6:09:23,21:04:01
15986,HOSTAL,0:53:50,13:27:20
15987,HOTEL,1:37:57,13:35:36
15988,HOSTAL,11:31:51,20:46:46
15989,HOTEL,2:00:57,17:18:44
15990,HOTEL,11:29:08,13:12:43
15991,HOSTAL,4:05:01,23:45:20
15992,HOSTAL,8:00:35,23:29:05
15993,HOSTAL,9:46:06,21:49:45
15994,HOTEL,7:21:01,16:47:09
15995,HOTEL,4:51:00,21:29:32
15996,HOSTAL,0:17:09,14:57:07
15997,HOTEL,11:17:43,17:25:40
15998,HOSTAL,7:51:56,14:56:02
15999,HOSTAL,4:06:51,23:39:53
16000,HOTEL,10:38:34,23:15:27
16001,HOSTAL,11:10:48,20:41:09
16002,HOTEL,1:23:42,19:25:03
16003,HOTEL,3:00:49,13:34:40
16004,HOSTAL,1:59:02,19:18:58
16005,HOTEL,5:07:10,15:42:20
16006,HOSTAL,8:37:19,15:39:41
16007,HOTEL,4:23:58,17:54:07
16008,HOSTAL,11:39:42,22:38:50
16009,HOTEL,7:03:20,20:31:13
16010,HOTEL,11:10:52,16:36:29
16011,HOSTAL,6:58:56,22:15:13
16012,HOTEL,6:02:49,18:40:46
16013,HOTEL,6:34:48,21:55:03
16014,HOTEL,1:54:33,15:23:03
16015,HOTEL,8:23:17,15:41:52
16016,HOSTAL,11:01:35,20:25:32
16017,HOTEL,5:27:43,19:14:29
16018,HOTEL,7:18:24,16:59:40
16019,HOSTAL,10:06:20,21:31:03
16020,HOTEL,2:56:58,18:10:47
16021,HOTEL,2:33:32,17:33:23
16022,HOSTAL,1:00:15,18:52:24
16023,HOTEL,10:54:41,14:46:23
16024,HOSTAL,3:06:29,22:12:14
16025,HOSTAL,4:31:02,18:35:21
16026,HOSTAL,9:28:08,19:14:57
16027,HOSTAL,0:44:10,21:33:20
16028,HOTEL,5:10:12,13:35:20
16029,HOSTAL,5:43:15,23:40:22
16030,HOTEL,11:32:38,14:14:49
16031,HOSTAL,5:20:08,22:03:49
16032,HOSTAL,5:08:01,21:00:33
16033,HOTEL,11:50:51,14:34:11
16034,HOTEL,9:26:02,23:57:11
16035,HOSTAL,7:15:02,13:02:10
16036,HOSTAL,8:58:21,23:09:14
16037,HOSTAL,0:35:04,17:49:18
16038,HOTEL,2:02:33,18:16:15
16039,HOTEL,5:41:24,19:21:29
16040,HOSTAL,10:25:20,14:43:19
16041,HOSTAL,8:27:59,15:07:45
16042,HOSTAL,11:44:55,13:51:04
16043,HOSTAL,1:47:43,23:01:43
16044,HOSTAL,5:59:22,22:25:06
16045,HOTEL,11:37:47,18:39:42
16046,HOSTAL,11:19:17,14:07:40
16047,HOSTAL,6:55:13,20:24:17
16048,HOSTAL,2:38:16,15:40:01
16049,HOSTAL,0:58:37,22:15:07
16050,HOTEL,4:04:47,20:00:35
16051,HOTEL,2:56:43,21:18:58
16052,HOTEL,8:36:30,16:00:40
16053,HOSTAL,2:30:46,16:38:24
16054,HOTEL,0:50:47,19:05:35
16055,HOSTAL,10:48:57,19:49:32
16056,HOTEL,1:42:19,16:21:04
16057,HOTEL,5:30:29,17:19:32
16058,HOSTAL,9:51:19,16:25:21
16059,HOSTAL,3:00:35,21:53:14
16060,HOSTAL,10:08:49,19:28:29
16061,HOTEL,10:54:50,16:18:09
16062,HOTEL,10:28:00,14:44:36
16063,HOTEL,8:03:02,18:53:23
16064,HOSTAL,7:24:54,14:06:19
16065,HOSTAL,5:04:11,23:45:42
16066,HOSTAL,11:21:05,21:17:22
16067,HOSTAL,9:01:24,20:52:47
16068,HOSTAL,7:25:03,23:46:40
16069,HOSTAL,3:30:24,17:10:06
16070,HOTEL,5:50:26,23:06:42
16071,HOSTAL,1:48:46,17:45:24
16072,HOTEL,8:15:12,22:48:53
16073,HOTEL,5:33:25,23:34:17
16074,HOSTAL,8:28:24,21:16:25
16075,HOTEL,6:32:22,18:52:44
16076,HOSTAL,11:26:52,15:28:16
16077,HOTEL,6:27:30,17:24:57
16078,HOSTAL,6:47:41,15:38:04
16079,HOSTAL,5:47:33,16:18:28
16080,HOSTAL,9:56:14,15:50:37
16081,HOTEL,7:00:46,22:47:25
16082,HOTEL,5:06:49,22:19:58
16083,HOSTAL,3:28:55,17:42:36
16084,HOTEL,10:04:27,23:43:53
16085,HOSTAL,6:49:11,20:21:26
16086,HOSTAL,7:01:21,17:20:49
16087,HOTEL,7:16:45,17:55:24
16088,HOTEL,6:02:29,23:00:27
16089,HOTEL,6:03:04,22:02:01
16090,HOSTAL,5:13:55,19:08:31
16091,HOTEL,11:58:57,19:20:44
16092,HOTEL,11:32:36,17:46:50
16093,HOSTAL,6:01:08,20:27:56
16094,HOSTAL,1:53:32,21:34:09
16095,HOSTAL,1:37:44,22:57:29
16096,HOTEL,8:22:10,21:32:11
16097,HOSTAL,9:59:15,18:22:16
16098,HOTEL,7:52:35,17:33:40
16099,HOTEL,8:53:52,16:10:10
16100,HOSTAL,11:37:25,18:27:27
16101,HOTEL,10:19:04,23:50:47
16102,HOTEL,8:32:26,20:24:56
16103,HOTEL,5:52:37,13:06:58
16104,HOSTAL,3:59:49,16:19:46
16105,HOTEL,2:29:07,13:46:25
16106,HOTEL,10:42:05,16:14:23
16107,HOSTAL,10:24:04,17:51:17
16108,HOTEL,3:14:12,16:03:25
16109,HOSTAL,3:10:57,16:56:01
16110,HOSTAL,9:14:48,15:42:57
16111,HOSTAL,0:25:08,20:42:53
16112,HOSTAL,0:58:18,15:21:39
16113,HOTEL,10:48:57,21:27:22
16114,HOSTAL,0:58:13,15:16:26
16115,HOTEL,1:11:08,16:09:18
16116,HOSTAL,11:59:33,21:09:54
16117,HOTEL,2:02:27,21:50:34
16118,HOSTAL,11:00:24,18:10:36
16119,HOSTAL,2:46:04,19:59:26
16120,HOTEL,0:05:29,17:48:24
16121,HOTEL,9:10:39,20:06:19
16122,HOSTAL,7:41:50,23:15:23
16123,HOSTAL,5:10:45,19:55:39
16124,HOSTAL,7:53:31,15:10:16
16125,HOTEL,4:05:34,23:11:18
16126,HOTEL,10:37:42,15:07:25
16127,HOSTAL,6:30:43,16:08:33
16128,HOSTAL,3:50:01,22:58:26
16129,HOSTAL,4:33:29,16:21:23
16130,HOTEL,4:43:25,21:22:57
16131,HOSTAL,4:13:48,19:50:40
16132,HOTEL,11:21:14,17:28:41
16133,HOTEL,7:05:39,15:38:09
16134,HOSTAL,0:26:52,23:16:18
16135,HOSTAL,10:05:19,16:32:29
16136,HOSTAL,5:49:28,19:35:25
16137,HOSTAL,1:40:26,22:51:30
16138,HOSTAL,1:13:19,20:53:07
16139,HOSTAL,1:41:40,22:42:31
16140,HOSTAL,6:26:27,23:32:45
16141,HOTEL,9:54:05,20:55:22
16142,HOSTAL,5:10:00,13:58:59
16143,HOSTAL,8:14:59,14:24:44
16144,HOTEL,0:59:14,14:31:48
16145,HOSTAL,9:47:56,16:09:46
16146,HOSTAL,0:29:51,18:07:10
16147,HOTEL,0:45:50,21:38:01
16148,HOSTAL,7:49:42,21:38:03
16149,HOSTAL,10:36:05,18:41:59
16150,HOTEL,4:47:04,19:11:40
16151,HOTEL,3:03:04,19:27:44
16152,HOTEL,8:37:18,23:26:56
16153,HOSTAL,1:16:49,19:49:59
16154,HOSTAL,5:19:22,15:52:41
16155,HOTEL,3:35:17,16:27:33
16156,HOSTAL,3:12:22,21:22:00
16157,HOTEL,0:57:45,17:10:54
16158,HOSTAL,0:03:40,23:21:08
16159,HOTEL,3:50:57,21:20:51
16160,HOSTAL,11:35:49,19:15:59
16161,HOSTAL,4:36:10,22:44:34
16162,HOSTAL,0:32:08,17:40:57
16163,HOSTAL,1:07:34,14:36:01
16164,HOTEL,1:41:44,18:45:19
16165,HOTEL,4:49:14,23:29:15
16166,HOSTAL,1:46:23,19:07:56
16167,HOSTAL,9:47:42,23:20:38
16168,HOSTAL,3:47:04,14:46:30
16169,HOSTAL,3:23:21,22:37:41
16170,HOTEL,3:54:08,22:25:04
16171,HOTEL,2:20:15,23:53:53
16172,HOSTAL,6:01:08,20:19:06
16173,HOTEL,7:39:29,14:50:18
16174,HOSTAL,1:07:33,18:32:05
16175,HOTEL,6:40:45,13:39:20
16176,HOSTAL,10:44:51,22:23:19
16177,HOSTAL,11:06:28,21:09:45
16178,HOTEL,11:27:17,22:09:22
16179,HOSTAL,2:08:09,15:54:19
16180,HOTEL,2:13:41,16:29:14
16181,HOSTAL,8:23:14,21:07:37
16182,HOTEL,8:36:12,13:24:39
16183,HOTEL,10:45:40,20:52:46
16184,HOSTAL,5:57:45,22:15:55
16185,HOSTAL,10:42:25,17:30:30
16186,HOTEL,2:26:57,21:45:24
16187,HOTEL,8:12:51,23:48:59
16188,HOTEL,4:34:26,15:51:56
16189,HOTEL,7:45:22,21:38:50
16190,HOTEL,8:56:10,13:35:58
16191,HOTEL,7:44:12,19:53:16
16192,HOTEL,11:14:00,21:30:02
16193,HOTEL,5:10:00,23:37:52
16194,HOTEL,3:41:13,23:44:20
16195,HOTEL,8:51:31,23:15:17
16196,HOTEL,11:16:31,19:44:59
16197,HOSTAL,0:08:47,21:35:51
16198,HOSTAL,0:48:59,15:21:51
16199,HOSTAL,2:25:59,17:24:47
16200,HOSTAL,3:58:24,18:08:54
16201,HOSTAL,9:38:59,21:28:01
16202,HOSTAL,7:10:28,23:18:36
16203,HOSTAL,1:28:27,21:14:11
16204,HOTEL,7:41:52,23:11:19
16205,HOTEL,9:53:56,15:14:42
16206,HOTEL,4:19:27,23:08:48
16207,HOTEL,10:27:04,20:11:47
16208,HOSTAL,11:39:44,19:17:29
16209,HOTEL,4:35:43,23:38:14
16210,HOSTAL,11:40:50,16:50:36
16211,HOTEL,5:42:50,13:09:51
16212,HOTEL,8:40:43,22:24:53
16213,HOSTAL,10:40:52,17:35:38
16214,HOTEL,7:11:18,18:27:08
16215,HOSTAL,3:18:11,22:40:44
16216,HOSTAL,2:39:53,20:08:14
16217,HOTEL,8:32:15,15:22:46
16218,HOTEL,6:05:19,13:26:22
16219,HOTEL,2:55:57,20:38:21
16220,HOSTAL,10:04:51,23:16:27
16221,HOSTAL,8:15:18,20:39:44
16222,HOTEL,5:20:57,17:04:01
16223,HOTEL,5:15:38,15:28:02
16224,HOSTAL,8:15:21,15:38:14
16225,HOSTAL,3:28:24,13:53:54
16226,HOSTAL,1:44:49,16:48:08
16227,HOSTAL,5:16:42,14:01:41
16228,HOTEL,7:03:29,14:37:28
16229,HOSTAL,1:57:30,15:42:47
16230,HOTEL,6:45:18,21:38:07
16231,HOTEL,5:58:01,13:58:00
16232,HOTEL,2:33:39,19:49:58
16233,HOSTAL,11:54:47,20:44:01
16234,HOTEL,2:25:56,21:20:14
16235,HOTEL,3:59:58,19:43:53
16236,HOTEL,4:09:21,22:23:48
16237,HOTEL,4:27:26,23:59:21
16238,HOTEL,9:18:15,23:42:38
16239,HOTEL,7:48:56,23:32:02
16240,HOTEL,0:18:05,19:28:50
16241,HOSTAL,0:31:30,21:34:29
16242,HOSTAL,10:14:04,13:47:32
16243,HOSTAL,10:44:25,21:41:01
16244,HOSTAL,11:51:24,20:09:22
16245,HOSTAL,0:10:53,23:48:52
16246,HOSTAL,8:46:21,20:38:06
16247,HOTEL,7:27:42,19:06:27
16248,HOTEL,3:02:06,13:45:58
16249,HOTEL,1:38:49,17:22:56
16250,HOSTAL,6:46:18,14:56:11
16251,HOSTAL,9:38:58,17:27:08
16252,HOTEL,8:02:14,17:51:36
16253,HOTEL,0:00:44,19:01:47
16254,HOSTAL,8:42:29,18:01:37
16255,HOTEL,10:53:56,18:31:22
16256,HOTEL,1:23:20,13:17:25
16257,HOTEL,11:42:26,13:38:57
16258,HOSTAL,2:52:09,17:18:53
16259,HOTEL,7:43:39,18:25:46
16260,HOTEL,5:24:52,16:41:55
16261,HOTEL,0:53:36,14:19:53
16262,HOTEL,5:44:39,13:14:00
16263,HOSTAL,4:01:38,15:40:02
16264,HOTEL,7:02:34,23:05:42
16265,HOTEL,10:17:06,15:55:26
16266,HOTEL,2:49:48,15:15:51
16267,HOSTAL,1:30:21,21:37:57
16268,HOSTAL,2:57:51,20:34:44
16269,HOTEL,5:39:04,15:26:37
16270,HOSTAL,1:36:19,23:41:42
16271,HOSTAL,6:38:47,15:20:39
16272,HOTEL,6:30:10,23:14:44
16273,HOSTAL,11:19:38,17:38:28
16274,HOTEL,7:27:53,23:05:41
16275,HOSTAL,9:41:48,22:17:55
16276,HOTEL,7:29:45,17:32:27
16277,HOTEL,9:45:49,19:25:48
16278,HOTEL,1:10:33,14:14:05
16279,HOSTAL,3:00:20,19:32:18
16280,HOSTAL,4:26:57,17:36:40
16281,HOSTAL,11:14:47,14:07:00
16282,HOTEL,2:46:22,19:10:30
16283,HOTEL,8:10:05,14:58:42
16284,HOTEL,3:50:08,16:34:19
16285,HOSTAL,4:56:31,23:45:17
16286,HOTEL,3:57:59,23:59:35
16287,HOTEL,6:18:12,18:07:13
16288,HOSTAL,8:49:59,16:44:31
16289,HOTEL,9:43:43,13:48:06
16290,HOSTAL,11:23:33,17:46:54
16291,HOSTAL,10:04:15,14:13:45
16292,HOSTAL,11:11:52,21:20:02
16293,HOSTAL,2:04:56,13:56:33
16294,HOSTAL,0:49:42,19:38:52
16295,HOTEL,5:03:47,13:05:29
16296,HOTEL,10:09:42,19:26:20
16297,HOTEL,0:26:30,13:20:24
16298,HOTEL,1:11:59,20:44:55
16299,HOSTAL,1:51:16,17:02:52
16300,HOTEL,4:19:25,14:13:02
16301,HOTEL,3:33:13,17:49:14
16302,HOSTAL,9:42:15,19:33:51
16303,HOSTAL,7:59:19,18:35:24
16304,HOTEL,1:10:22,21:16:54
16305,HOSTAL,1:36:49,16:00:02
16306,HOTEL,9:32:25,13:16:53
16307,HOSTAL,8:03:57,14:07:46
16308,HOTEL,5:09:00,23:01:27
16309,HOSTAL,10:09:37,15:17:07
16310,HOTEL,7:31:39,13:06:56
16311,HOSTAL,1:08:35,16:58:53
16312,HOTEL,1:16:58,16:21:12
16313,HOTEL,10:14:24,19:37:28
16314,HOTEL,10:33:24,14:18:16
16315,HOSTAL,3:59:57,23:01:34
16316,HOTEL,6:12:57,20:15:37
16317,HOSTAL,5:10:09,22:45:06
16318,HOSTAL,8:17:34,16:40:39
16319,HOSTAL,7:57:10,20:42:19
16320,HOSTAL,7:23:08,15:21:55
16321,HOTEL,7:59:14,23:15:31
16322,HOSTAL,10:38:24,20:39:59
16323,HOSTAL,9:29:31,23:43:10
16324,HOTEL,6:36:54,21:55:07
16325,HOTEL,2:26:08,17:34:03
16326,HOTEL,6:40:41,23:48:19
16327,HOSTAL,8:21:30,16:54:31
16328,HOSTAL,9:56:53,19:55:17
16329,HOSTAL,6:36:16,19:16:22
16330,HOSTAL,9:07:09,22:41:43
16331,HOSTAL,4:52:21,14:20:52
16332,HOTEL,8:16:36,19:31:49
16333,HOSTAL,11:10:36,17:51:29
16334,HOTEL,11:41:54,19:27:54
16335,HOTEL,8:34:00,14:46:18
16336,HOTEL,2:19:43,14:45:33
16337,HOSTAL,6:18:05,20:04:32
16338,HOSTAL,10:49:52,23:47:24
16339,HOSTAL,2:51:53,15:57:38
16340,HOSTAL,7:45:57,20:02:32
16341,HOTEL,2:15:57,15:10:40
16342,HOSTAL,3:48:20,16:09:10
16343,HOTEL,0:38:20,21:24:17
16344,HOTEL,9:56:54,19:46:55
16345,HOSTAL,7:05:53,23:06:31
16346,HOSTAL,1:48:58,17:01:21
16347,HOSTAL,11:35:32,20:14:46
16348,HOTEL,10:18:10,14:47:59
16349,HOSTAL,3:22:03,15:00:31
16350,HOSTAL,2:14:54,13:30:14
16351,HOTEL,9:51:06,21:40:43
16352,HOTEL,5:04:44,21:19:16
16353,HOSTAL,11:19:57,14:14:15
16354,HOTEL,0:08:20,22:17:46
16355,HOTEL,3:33:23,14:03:04
16356,HOTEL,11:47:14,19:55:47
16357,HOSTAL,4:38:12,13:34:16
16358,HOSTAL,4:09:15,19:37:29
16359,HOSTAL,2:28:55,14:53:20
16360,HOTEL,0:17:13,16:44:34
16361,HOTEL,9:06:06,17:51:19
16362,HOTEL,6:45:09,16:25:25
16363,HOTEL,4:08:42,16:31:30
16364,HOSTAL,10:46:40,13:31:21
16365,HOSTAL,4:03:51,21:47:36
16366,HOSTAL,3:28:27,17:53:29
16367,HOTEL,2:19:00,22:01:06
16368,HOTEL,1:46:32,13:25:13
16369,HOSTAL,0:30:03,20:26:09
16370,HOTEL,7:26:01,18:59:09
16371,HOTEL,9:02:52,21:22:12
16372,HOTEL,4:06:28,21:14:55
16373,HOSTAL,4:39:35,20:54:12
16374,HOTEL,10:11:55,23:42:41
