id,tipo_habitacion,numero,capacidad
38823,ESTANDAR,451,3
38824,ESTANDAR,708,3
38825,SEMISUITE,751,3
38826,SEMISUITE,690,2
38827,ESTANDAR,801,4
38828,ESTANDAR,762,2
38829,SEMISUITE,377,1
38830,SEMISUITE,443,1
38831,SUITE,214,3
38832,ESTANDAR,418,3
38833,SUITE,536,2
38834,ESTANDAR,394,3
38835,SUITE,810,2
38836,ESTANDAR,543,2
38837,ESTANDAR,868,3
38838,SUITE,351,4
38839,SEMISUITE,168,1
38840,SUITE,838,4
38841,ESTANDAR,793,4
38842,SUITE,439,4
38843,SEMISUITE,471,3
38844,SEMISUITE,315,1
38845,SUITE,807,1
38846,ESTANDAR,596,1
38847,SEMISUITE,625,4
38848,ESTANDAR,355,3
38849,SUITE,438,4
38850,SEMISUITE,869,3
38851,SEMISUITE,823,3
38852,SUITE,269,4
38853,ESTANDAR,544,2
38854,SUITE,707,4
38855,ESTANDAR,486,1
38856,SUITE,426,1
38857,SUITE,360,4
38858,SUITE,312,3
38859,SUITE,421,1
38860,ESTANDAR,186,1
38861,SUITE,699,4
38862,ESTANDAR,818,2
38863,SUITE,178,2
38864,ESTANDAR,152,3
38865,SUITE,624,4
38866,SEMISUITE,575,3
38867,SUITE,767,1
38868,SUITE,382,2
38869,SEMISUITE,829,2
38870,ESTANDAR,151,1
38871,SUITE,731,3
38872,SUITE,123,2
38873,ESTANDAR,173,3
38874,SUITE,561,2
38875,SUITE,803,2
38876,ESTANDAR,169,1
38877,SEMISUITE,165,2
38878,SUITE,588,1
38879,ESTANDAR,410,4
38880,SEMISUITE,878,2
38881,SEMISUITE,543,4
38882,SEMISUITE,564,2
38883,SUITE,815,1
38884,SEMISUITE,590,2
38885,SEMISUITE,714,2
38886,ESTANDAR,146,2
38887,SEMISUITE,458,2
38888,SEMISUITE,731,4
38889,SEMISUITE,459,2
38890,SUITE,663,3
38891,ESTANDAR,898,3
38892,SEMISUITE,531,3
38893,ESTANDAR,124,2
38894,ESTANDAR,348,3
38895,ESTANDAR,848,3
38896,ESTANDAR,214,4
38897,ESTANDAR,726,4
38898,ESTANDAR,547,4
38899,SUITE,609,1
38900,SUITE,579,3
38901,SEMISUITE,312,3
38902,SEMISUITE,864,3
38903,SUITE,370,1
38904,SEMISUITE,387,1
38905,SEMISUITE,443,2
38906,SUITE,384,1
38907,ESTANDAR,490,2
38908,SUITE,606,3
38909,SEMISUITE,302,1
38910,SUITE,842,3
38911,SEMISUITE,673,3
38912,ESTANDAR,792,4
38913,ESTANDAR,352,3
38914,SEMISUITE,402,1
38915,SUITE,742,1
38916,ESTANDAR,314,3
38917,SEMISUITE,260,2
38918,SUITE,315,2
38919,SUITE,219,1
38920,ESTANDAR,809,3
38921,SEMISUITE,596,1
38922,SEMISUITE,570,2
38923,ESTANDAR,860,1
38924,SUITE,431,1
38925,SEMISUITE,352,2
38926,ESTANDAR,120,3
38927,SEMISUITE,122,1
38928,SUITE,589,3
38929,SEMISUITE,552,3
38930,SUITE,232,2
38931,ESTANDAR,336,3
38932,SEMISUITE,668,4
38933,ESTANDAR,604,3
38934,SUITE,155,3
38935,ESTANDAR,276,1
38936,ESTANDAR,258,2
38937,SEMISUITE,753,2
38938,ESTANDAR,181,1
38939,SUITE,765,4
38940,SUITE,508,1
38941,SEMISUITE,426,4
38942,ESTANDAR,385,4
38943,ESTANDAR,489,4
38944,SUITE,477,4
38945,ESTANDAR,511,3
38946,SUITE,782,4
38947,SEMISUITE,228,2
38948,ESTANDAR,223,1
38949,ESTANDAR,278,3
38950,SUITE,168,1
38951,ESTANDAR,581,1
38952,SUITE,127,2
38953,SUITE,204,3
38954,ESTANDAR,724,2
38955,SUITE,390,1
38956,SEMISUITE,703,1
38957,SEMISUITE,872,2
38958,SUITE,344,2
38959,ESTANDAR,670,1
38960,ESTANDAR,245,3
38961,SEMISUITE,813,3
38962,SUITE,129,1
38963,SUITE,794,1
38964,SUITE,586,3
38965,ESTANDAR,157,3
38966,SEMISUITE,764,4
38967,SUITE,747,3
38968,SEMISUITE,716,4
38969,SUITE,407,3
38970,SUITE,450,4
38971,SUITE,289,1
38972,SUITE,166,1
38973,ESTANDAR,561,2
38974,SEMISUITE,324,2
38975,SEMISUITE,230,1
38976,SEMISUITE,519,1
38977,ESTANDAR,193,1
38978,ESTANDAR,337,4
38979,ESTANDAR,253,4
38980,ESTANDAR,479,3
38981,SEMISUITE,199,2
38982,SUITE,611,2
38983,ESTANDAR,512,2
38984,ESTANDAR,184,3
38985,ESTANDAR,524,3
38986,SEMISUITE,609,3
38987,SEMISUITE,368,2
38988,ESTANDAR,308,1
38989,SUITE,389,2
38990,SEMISUITE,101,1
38991,SEMISUITE,193,3
38992,ESTANDAR,136,1
38993,SUITE,193,4
38994,ESTANDAR,123,4
38995,ESTANDAR,661,4
38996,ESTANDAR,185,3
38997,SUITE,406,2
38998,SUITE,794,2
38999,ESTANDAR,200,2
39000,SUITE,345,1
39001,SUITE,132,3
39002,SEMISUITE,477,3
39003,ESTANDAR,636,1
39004,ESTANDAR,441,1
39005,SUITE,473,2
39006,ESTANDAR,541,3
39007,SUITE,705,3
39008,SUITE,551,1
39009,SEMISUITE,498,1
39010,ESTANDAR,667,3
39011,SEMISUITE,299,2
39012,ESTANDAR,714,3
39013,SUITE,312,3
39014,SUITE,724,2
39015,SUITE,616,4
39016,SUITE,266,3
39017,ESTANDAR,454,1
39018,SEMISUITE,832,3
39019,SEMISUITE,130,3
39020,SUITE,449,3
39021,ESTANDAR,760,2
39022,SUITE,149,3
39023,ESTANDAR,527,1
39024,ESTANDAR,508,2
39025,SUITE,221,3
39026,ESTANDAR,190,2
39027,ESTANDAR,308,1
39028,ESTANDAR,297,4
39029,SEMISUITE,558,1
39030,SEMISUITE,825,1
39031,SEMISUITE,329,3
39032,SUITE,566,3
39033,SEMISUITE,785,2
39034,SEMISUITE,444,3
39035,SUITE,188,2
39036,ESTANDAR,758,3
39037,SUITE,596,3
39038,SUITE,271,3
39039,SEMISUITE,231,4
39040,SUITE,595,2
39041,SUITE,417,4
39042,SUITE,837,4
39043,ESTANDAR,260,1
39044,SEMISUITE,209,4
39045,SEMISUITE,687,3
39046,SEMISUITE,129,2
39047,ESTANDAR,863,4
39048,ESTANDAR,878,3
39049,ESTANDAR,714,3
39050,SEMISUITE,568,4
39051,SEMISUITE,361,3
39052,SEMISUITE,439,4
39053,SUITE,809,3
39054,SEMISUITE,203,4
39055,SUITE,642,1
39056,SUITE,780,2
39057,SUITE,899,4
39058,SUITE,420,1
39059,SEMISUITE,844,2
39060,ESTANDAR,384,2
39061,SEMISUITE,191,2
39062,SEMISUITE,633,3
39063,ESTANDAR,266,3
39064,SUITE,293,4
39065,ESTANDAR,320,1
39066,ESTANDAR,237,1
39067,SUITE,529,2
39068,SUITE,667,2
39069,SUITE,179,1
39070,ESTANDAR,468,4
39071,SEMISUITE,594,3
39072,ESTANDAR,639,1
39073,SUITE,630,2
39074,SEMISUITE,506,2
39075,ESTANDAR,728,1
39076,SEMISUITE,212,2
39077,SUITE,433,1
39078,SEMISUITE,759,3
39079,SUITE,199,2
39080,ESTANDAR,148,2
39081,ESTANDAR,898,3
39082,SUITE,732,2
39083,SEMISUITE,389,1
39084,SEMISUITE,421,1
39085,ESTANDAR,152,1
39086,ESTANDAR,166,4
39087,SEMISUITE,557,3
39088,SEMISUITE,165,2
39089,SEMISUITE,533,4
39090,SEMISUITE,485,1
39091,SEMISUITE,240,2
39092,SEMISUITE,482,1
39093,ESTANDAR,114,2
39094,ESTANDAR,630,2
39095,SEMISUITE,194,4
39096,SEMISUITE,527,4
39097,SUITE,142,4
39098,ESTANDAR,844,1
39099,ESTANDAR,442,1
39100,SUITE,777,1
39101,SEMISUITE,598,2
39102,SUITE,193,1
39103,ESTANDAR,689,1
39104,ESTANDAR,552,2
39105,SUITE,354,1
39106,SUITE,795,1
39107,ESTANDAR,554,1
39108,ESTANDAR,509,4
39109,SUITE,521,4
39110,SEMISUITE,687,1
39111,SEMISUITE,318,2
39112,SUITE,478,3
39113,SEMISUITE,866,3
39114,SUITE,804,4
39115,SUITE,862,3
39116,ESTANDAR,503,2
39117,ESTANDAR,132,1
39118,SEMISUITE,578,1
39119,SEMISUITE,365,3
39120,SUITE,785,4
39121,SUITE,339,1
39122,SEMISUITE,819,3
39123,SEMISUITE,245,2
39124,SUITE,754,2
39125,SUITE,240,4
39126,ESTANDAR,209,2
39127,SEMISUITE,114,1
39128,SEMISUITE,387,2
39129,SEMISUITE,843,2
39130,SEMISUITE,197,2
39131,SUITE,537,4
39132,SEMISUITE,295,1
39133,ESTANDAR,598,2
39134,SEMISUITE,434,3
39135,SEMISUITE,553,3
39136,ESTANDAR,331,2
39137,SEMISUITE,803,1
39138,ESTANDAR,816,2
39139,ESTANDAR,487,4
39140,ESTANDAR,121,3
39141,SUITE,310,1
39142,ESTANDAR,609,4
39143,SEMISUITE,446,3
39144,SEMISUITE,259,2
39145,ESTANDAR,284,3
39146,ESTANDAR,820,2
39147,SUITE,162,2
39148,SEMISUITE,680,4
39149,SEMISUITE,158,1
39150,SEMISUITE,624,4
39151,ESTANDAR,776,3
39152,SEMISUITE,419,2
39153,ESTANDAR,256,3
39154,SUITE,480,2
39155,ESTANDAR,475,4
39156,ESTANDAR,763,3
39157,ESTANDAR,662,1
39158,SEMISUITE,708,4
39159,SUITE,183,4
39160,ESTANDAR,482,2
39161,SEMISUITE,804,2
39162,ESTANDAR,831,1
39163,SUITE,372,1
39164,ESTANDAR,158,4
39165,SUITE,673,1
39166,SUITE,104,2
39167,ESTANDAR,225,1
39168,SUITE,403,1
39169,SEMISUITE,313,2
39170,SUITE,723,1
39171,SEMISUITE,503,4
39172,SUITE,838,1
39173,SUITE,754,2
39174,ESTANDAR,286,4
39175,SUITE,417,1
39176,SUITE,642,3
39177,SUITE,548,2
39178,SUITE,669,4
39179,SUITE,335,2
39180,SEMISUITE,579,2
39181,SEMISUITE,414,3
39182,SEMISUITE,788,2
39183,SUITE,806,1
39184,SUITE,713,3
39185,SEMISUITE,491,2
39186,SUITE,408,1
39187,ESTANDAR,281,4
39188,SEMISUITE,394,4
39189,ESTANDAR,538,1
39190,SEMISUITE,116,4
39191,SUITE,829,1
39192,SUITE,840,2
39193,SUITE,887,2
39194,ESTANDAR,110,1
39195,SUITE,525,3
39196,SEMISUITE,891,4
39197,SUITE,131,1
39198,ESTANDAR,298,2
39199,ESTANDAR,681,1
39200,SEMISUITE,117,1
39201,SEMISUITE,644,2
39202,SEMISUITE,837,3
39203,ESTANDAR,500,1
39204,SEMISUITE,175,4
39205,SUITE,852,3
39206,SEMISUITE,282,1
39207,SUITE,817,2
39208,SEMISUITE,659,2
39209,SEMISUITE,464,1
39210,SEMISUITE,145,3
39211,SEMISUITE,877,3
39212,SEMISUITE,831,2
39213,SEMISUITE,509,1
39214,SEMISUITE,557,3
39215,SUITE,723,1
39216,SEMISUITE,602,2
39217,ESTANDAR,646,2
39218,SUITE,117,2
39219,SEMISUITE,236,1
39220,SEMISUITE,146,4
39221,SEMISUITE,503,2
39222,SEMISUITE,856,1
39223,ESTANDAR,746,3
39224,ESTANDAR,254,3
39225,SUITE,793,4
39226,SUITE,142,4
39227,SUITE,339,4
39228,SUITE,404,1
39229,SEMISUITE,796,2
39230,ESTANDAR,807,3
39231,ESTANDAR,493,4
39232,SUITE,696,4
39233,SUITE,340,1
39234,ESTANDAR,629,4
39235,ESTANDAR,157,1
39236,SUITE,237,3
39237,SEMISUITE,713,4
39238,SUITE,900,2
39239,SEMISUITE,292,3
39240,SEMISUITE,232,2
39241,SEMISUITE,295,3
39242,ESTANDAR,847,4
39243,SEMISUITE,664,4
39244,ESTANDAR,490,4
39245,ESTANDAR,837,4
39246,SUITE,406,1
39247,SEMISUITE,564,1
39248,SEMISUITE,474,2
39249,SEMISUITE,253,3
39250,SEMISUITE,160,3
39251,SEMISUITE,300,4
39252,ESTANDAR,370,1
39253,SEMISUITE,333,1
39254,SEMISUITE,248,3
39255,SUITE,130,4
39256,SUITE,806,2
39257,SEMISUITE,805,3
39258,SUITE,193,4
39259,SUITE,609,3
39260,ESTANDAR,674,3
39261,ESTANDAR,702,3
39262,ESTANDAR,279,3
39263,SEMISUITE,712,2
39264,SUITE,274,3
39265,ESTANDAR,275,1
39266,SUITE,661,1
39267,SEMISUITE,181,2
39268,SEMISUITE,648,2
39269,ESTANDAR,163,2
39270,ESTANDAR,246,4
39271,SUITE,689,1
39272,ESTANDAR,534,3
39273,SUITE,535,1
39274,SEMISUITE,128,4
39275,ESTANDAR,243,4
39276,SEMISUITE,485,1
39277,SEMISUITE,806,1
39278,SEMISUITE,791,4
39279,ESTANDAR,204,4
39280,SUITE,310,1
39281,SEMISUITE,713,3
39282,ESTANDAR,391,2
39283,SUITE,460,3
39284,SEMISUITE,297,1
39285,SUITE,138,4
39286,ESTANDAR,827,2
39287,ESTANDAR,714,4
39288,SEMISUITE,573,3
39289,SUITE,827,4
39290,SUITE,229,3
39291,ESTANDAR,469,3
39292,SUITE,802,2
39293,SEMISUITE,545,3
39294,ESTANDAR,605,3
39295,ESTANDAR,283,3
39296,ESTANDAR,797,1
39297,ESTANDAR,633,3
39298,SUITE,655,2
39299,SEMISUITE,273,1
39300,ESTANDAR,837,4
39301,ESTANDAR,869,1
39302,SUITE,675,2
39303,SUITE,165,1
39304,ESTANDAR,505,1
39305,SUITE,824,4
39306,SUITE,114,2
39307,SEMISUITE,527,2
39308,ESTANDAR,414,4
39309,SEMISUITE,304,1
39310,SUITE,577,1
39311,SUITE,820,3
39312,ESTANDAR,839,3
39313,SUITE,372,4
39314,SUITE,760,4
39315,SEMISUITE,290,2
39316,ESTANDAR,505,1
39317,SEMISUITE,447,2
39318,SUITE,420,1
39319,SUITE,343,3
39320,SEMISUITE,564,1
39321,ESTANDAR,608,2
39322,SUITE,768,4
39323,ESTANDAR,521,4
39324,SEMISUITE,547,3
39325,ESTANDAR,506,3
39326,SEMISUITE,187,3
39327,SEMISUITE,176,1
39328,ESTANDAR,351,4
39329,SUITE,138,2
39330,SEMISUITE,434,3
39331,ESTANDAR,515,3
39332,SUITE,448,2
39333,SUITE,236,1
39334,SEMISUITE,700,2
39335,SUITE,496,3
39336,SEMISUITE,455,4
39337,SUITE,496,2
39338,SUITE,406,2
39339,SEMISUITE,348,1
39340,ESTANDAR,658,3
39341,SEMISUITE,615,3
39342,ESTANDAR,480,4
39343,ESTANDAR,548,3
39344,ESTANDAR,207,1
39345,SEMISUITE,308,4
39346,SUITE,440,3
39347,ESTANDAR,235,3
39348,SUITE,898,2
39349,SUITE,218,4
39350,ESTANDAR,655,4
39351,ESTANDAR,761,4
39352,ESTANDAR,651,3
39353,ESTANDAR,458,4
39354,SEMISUITE,253,3
39355,SUITE,579,4
39356,SUITE,445,1
39357,SEMISUITE,333,3
39358,SUITE,212,3
39359,SUITE,900,2
39360,ESTANDAR,264,2
39361,SEMISUITE,305,4
39362,SUITE,435,3
39363,SEMISUITE,724,1
39364,ESTANDAR,802,4
39365,SEMISUITE,191,3
39366,SUITE,190,3
39367,SEMISUITE,663,1
39368,SUITE,111,2
39369,SUITE,349,2
39370,SEMISUITE,536,3
39371,SUITE,451,4
39372,SEMISUITE,679,1
39373,ESTANDAR,537,3
39374,SUITE,604,2
39375,SEMISUITE,532,1
39376,SUITE,250,2
39377,SUITE,627,2
39378,ESTANDAR,395,2
39379,SEMISUITE,514,1
39380,SUITE,397,3
39381,ESTANDAR,427,3
39382,SEMISUITE,817,3
39383,SUITE,219,4
39384,SEMISUITE,471,3
39385,SUITE,561,1
39386,SEMISUITE,608,1
39387,SUITE,528,1
39388,ESTANDAR,665,2
39389,SEMISUITE,209,1
39390,ESTANDAR,605,1
39391,ESTANDAR,569,1
39392,ESTANDAR,867,2
39393,SEMISUITE,779,3
39394,SEMISUITE,411,3
39395,ESTANDAR,798,2
39396,SUITE,379,2
39397,ESTANDAR,465,3
39398,SUITE,377,3
39399,SEMISUITE,106,3
39400,SEMISUITE,726,4
39401,SUITE,174,2
39402,SEMISUITE,152,3
39403,ESTANDAR,398,1
39404,ESTANDAR,178,1
39405,SEMISUITE,477,1
39406,ESTANDAR,513,3
39407,SUITE,351,4
39408,SEMISUITE,447,1
39409,ESTANDAR,544,4
39410,ESTANDAR,773,4
39411,SUITE,413,3
39412,ESTANDAR,637,3
39413,SUITE,815,3
39414,SEMISUITE,312,1
39415,SUITE,821,4
39416,SEMISUITE,633,1
39417,ESTANDAR,676,4
39418,SEMISUITE,467,3
39419,SEMISUITE,397,3
39420,SEMISUITE,874,2
39421,SUITE,408,2
39422,SEMISUITE,534,4
39423,SUITE,649,1
39424,SUITE,843,4
39425,SEMISUITE,578,4
39426,SEMISUITE,255,3
39427,SEMISUITE,754,2
39428,ESTANDAR,600,4
39429,ESTANDAR,627,3
39430,SEMISUITE,209,1
39431,SUITE,652,4
39432,SEMISUITE,660,2
39433,ESTANDAR,101,4
39434,SEMISUITE,515,4
39435,SEMISUITE,684,2
39436,SUITE,638,4
39437,SUITE,637,4
39438,ESTANDAR,179,2
39439,SEMISUITE,766,3
39440,SEMISUITE,508,1
39441,SUITE,281,3
39442,SEMISUITE,733,4
39443,SEMISUITE,611,3
39444,ESTANDAR,418,1
39445,SEMISUITE,236,4
39446,ESTANDAR,601,1
39447,SEMISUITE,312,4
39448,SEMISUITE,324,2
39449,SEMISUITE,832,3
39450,SEMISUITE,240,2
39451,SUITE,429,3
39452,SUITE,196,2
39453,SUITE,431,1
39454,ESTANDAR,303,4
39455,ESTANDAR,645,3
39456,SUITE,457,2
39457,SUITE,548,2
39458,ESTANDAR,784,2
39459,ESTANDAR,560,3
39460,SUITE,394,3
39461,SUITE,177,3
39462,SUITE,830,2
39463,SEMISUITE,151,1
39464,ESTANDAR,179,2
39465,SEMISUITE,523,3
39466,ESTANDAR,596,3
39467,SEMISUITE,787,1
39468,SUITE,691,4
39469,ESTANDAR,304,2
39470,SUITE,112,3
39471,SEMISUITE,717,1
39472,ESTANDAR,477,3
39473,SEMISUITE,231,4
39474,ESTANDAR,585,4
39475,SEMISUITE,312,2
39476,ESTANDAR,455,2
39477,SEMISUITE,665,2
39478,ESTANDAR,541,1
39479,SUITE,268,2
39480,SUITE,442,2
39481,SEMISUITE,781,1
39482,SUITE,495,3
39483,SUITE,838,1
39484,SUITE,281,4
39485,SUITE,451,3
39486,SUITE,502,4
39487,SEMISUITE,750,1
39488,ESTANDAR,820,2
39489,ESTANDAR,871,3
39490,SUITE,711,3
39491,SEMISUITE,471,4
39492,SUITE,489,3
39493,ESTANDAR,358,3
39494,SEMISUITE,644,1
39495,ESTANDAR,808,2
39496,SUITE,266,1
39497,SUITE,823,1
39498,ESTANDAR,714,4
39499,ESTANDAR,222,2
39500,SUITE,819,2
39501,SEMISUITE,477,2
39502,ESTANDAR,115,3
39503,ESTANDAR,594,2
39504,ESTANDAR,581,1
39505,ESTANDAR,628,2
39506,SUITE,560,2
39507,SEMISUITE,670,1
39508,SUITE,826,4
39509,SUITE,264,4
39510,SUITE,620,3
39511,ESTANDAR,601,3
39512,SUITE,585,3
39513,SEMISUITE,537,4
39514,SEMISUITE,191,1
39515,ESTANDAR,356,2
39516,SUITE,528,3
39517,SEMISUITE,404,1
39518,SEMISUITE,152,3
39519,ESTANDAR,477,2
39520,ESTANDAR,685,4
39521,ESTANDAR,536,2
39522,SEMISUITE,374,2
39523,ESTANDAR,228,2
39524,SEMISUITE,575,3
39525,SEMISUITE,317,4
39526,SEMISUITE,229,1
39527,SEMISUITE,435,3
39528,SEMISUITE,545,1
39529,SEMISUITE,215,4
39530,SUITE,151,3
39531,ESTANDAR,889,4
39532,ESTANDAR,535,4
39533,ESTANDAR,314,1
39534,ESTANDAR,653,3
39535,SEMISUITE,291,2
39536,SUITE,796,4
39537,SEMISUITE,797,1
39538,ESTANDAR,542,2
39539,ESTANDAR,641,2
39540,SEMISUITE,206,2
39541,SEMISUITE,403,1
39542,SUITE,341,2
39543,SEMISUITE,592,3
39544,ESTANDAR,627,4
39545,SEMISUITE,892,2
39546,SUITE,860,3
39547,SUITE,231,3
39548,SUITE,582,1
39549,ESTANDAR,182,1
39550,SUITE,336,4
39551,SEMISUITE,195,4
39552,SUITE,513,2
39553,ESTANDAR,710,3
39554,SEMISUITE,450,1
39555,SEMISUITE,150,4
39556,ESTANDAR,613,2
39557,ESTANDAR,364,2
39558,ESTANDAR,669,4
39559,ESTANDAR,580,3
39560,ESTANDAR,180,1
39561,ESTANDAR,876,2
39562,SEMISUITE,352,2
39563,ESTANDAR,633,4
39564,SEMISUITE,199,4
39565,ESTANDAR,563,2
39566,SEMISUITE,494,4
39567,ESTANDAR,606,4
39568,SUITE,337,4
39569,SUITE,666,2
39570,SUITE,230,3
39571,SEMISUITE,177,2
39572,ESTANDAR,434,4
39573,ESTANDAR,557,4
39574,SUITE,740,4
39575,ESTANDAR,251,4
39576,SEMISUITE,314,2
39577,ESTANDAR,123,3
39578,SEMISUITE,775,2
39579,SUITE,878,2
39580,SEMISUITE,605,1
39581,SUITE,120,2
39582,SUITE,562,3
39583,ESTANDAR,594,4
39584,SEMISUITE,186,3
39585,SUITE,808,4
39586,ESTANDAR,158,2
39587,ESTANDAR,646,4
39588,ESTANDAR,581,1
39589,SEMISUITE,748,1
39590,SUITE,752,1
39591,SEMISUITE,580,3
39592,SEMISUITE,860,4
39593,ESTANDAR,794,2
39594,SUITE,598,2
39595,ESTANDAR,559,2
39596,ESTANDAR,411,4
39597,SEMISUITE,496,3
39598,SEMISUITE,393,4
39599,SEMISUITE,505,2
39600,ESTANDAR,404,3
39601,SUITE,136,1
39602,SUITE,580,2
39603,SUITE,416,4
39604,ESTANDAR,762,4
39605,SEMISUITE,554,3
39606,SEMISUITE,301,3
39607,SUITE,713,2
39608,ESTANDAR,591,2
39609,ESTANDAR,203,1
39610,SUITE,719,4
39611,ESTANDAR,450,3
39612,SEMISUITE,749,4
39613,ESTANDAR,290,4
39614,ESTANDAR,191,3
39615,SUITE,237,3
39616,ESTANDAR,699,1
39617,ESTANDAR,851,1
39618,SUITE,848,1
39619,SUITE,269,4
39620,SUITE,263,3
39621,SUITE,614,4
39622,SEMISUITE,746,4
39623,ESTANDAR,218,1
39624,SUITE,161,4
39625,SEMISUITE,469,4
39626,SUITE,793,1
39627,SUITE,402,2
39628,ESTANDAR,275,3
39629,SEMISUITE,880,1
39630,SUITE,394,4
39631,SEMISUITE,392,3
39632,SUITE,849,1
39633,SUITE,837,3
39634,ESTANDAR,752,2
39635,SUITE,598,4
39636,SUITE,292,2
39637,SEMISUITE,572,1
39638,ESTANDAR,510,1
39639,ESTANDAR,808,1
39640,SUITE,505,4
39641,SEMISUITE,650,1
39642,ESTANDAR,898,4
39643,ESTANDAR,547,4
39644,ESTANDAR,310,4
39645,SUITE,533,4
39646,SEMISUITE,606,4
39647,SEMISUITE,327,2
39648,ESTANDAR,642,1
39649,ESTANDAR,177,1
39650,SUITE,414,1
39651,SUITE,300,2
39652,SEMISUITE,878,2
39653,SEMISUITE,786,3
39654,SEMISUITE,539,2
39655,SEMISUITE,150,2
39656,SUITE,130,4
39657,ESTANDAR,445,3
39658,ESTANDAR,398,4
39659,ESTANDAR,179,4
39660,SUITE,278,1
39661,SUITE,387,3
39662,ESTANDAR,394,3
39663,SEMISUITE,559,3
39664,SUITE,578,3
39665,ESTANDAR,858,4
39666,SEMISUITE,307,1
39667,SUITE,240,2
39668,ESTANDAR,567,4
39669,ESTANDAR,596,1
39670,SEMISUITE,607,3
39671,SUITE,810,3
39672,SEMISUITE,464,3
39673,SUITE,284,2
39674,SUITE,733,3
39675,SUITE,726,3
39676,SEMISUITE,474,1
39677,SUITE,188,3
39678,SUITE,289,1
39679,SEMISUITE,527,3
39680,ESTANDAR,111,3
39681,ESTANDAR,723,4
39682,SUITE,729,1
39683,SEMISUITE,365,4
39684,SEMISUITE,763,3
39685,ESTANDAR,280,2
39686,SUITE,378,3
39687,SEMISUITE,450,2
39688,SEMISUITE,512,3
39689,ESTANDAR,175,4
39690,SEMISUITE,442,4
39691,SEMISUITE,787,2
39692,ESTANDAR,230,4
39693,SEMISUITE,209,3
39694,SUITE,636,3
39695,SUITE,112,4
39696,ESTANDAR,825,4
39697,ESTANDAR,317,2
39698,ESTANDAR,726,1
39699,SEMISUITE,559,4
39700,SEMISUITE,687,1
39701,SUITE,858,3
39702,SUITE,128,2
39703,SUITE,125,1
39704,ESTANDAR,269,2
39705,SUITE,175,1
39706,SUITE,699,4
39707,SUITE,152,3
39708,SUITE,546,4
39709,ESTANDAR,719,4
39710,SEMISUITE,424,2
39711,SUITE,863,1
39712,ESTANDAR,173,4
39713,SEMISUITE,302,3
39714,SUITE,109,3
39715,ESTANDAR,313,4
39716,ESTANDAR,814,2
39717,ESTANDAR,117,4
39718,ESTANDAR,534,1
39719,SUITE,718,2
39720,SUITE,471,4
39721,ESTANDAR,820,3
39722,SUITE,436,3
39723,SUITE,118,3
39724,SEMISUITE,589,4
39725,ESTANDAR,109,4
39726,ESTANDAR,589,4
39727,ESTANDAR,427,3
39728,SUITE,682,2
39729,SEMISUITE,464,4
39730,SUITE,196,1
39731,ESTANDAR,380,1
39732,ESTANDAR,162,2
39733,ESTANDAR,113,3
39734,ESTANDAR,777,1
39735,ESTANDAR,600,3
39736,SUITE,336,4
39737,ESTANDAR,344,4
39738,ESTANDAR,802,4
39739,SUITE,355,1
39740,SUITE,806,2
39741,SEMISUITE,332,4
39742,ESTANDAR,508,3
39743,ESTANDAR,726,3
39744,SEMISUITE,419,3
39745,ESTANDAR,237,4
39746,SUITE,402,3
39747,SUITE,463,3
39748,ESTANDAR,423,2
39749,SEMISUITE,579,3
39750,SEMISUITE,744,1
39751,ESTANDAR,643,4
39752,SUITE,730,2
39753,SEMISUITE,715,2
39754,SUITE,397,4
39755,SEMISUITE,438,2
39756,SEMISUITE,267,4
39757,SEMISUITE,813,4
39758,ESTANDAR,854,3
39759,SUITE,539,3
39760,ESTANDAR,642,4
39761,SEMISUITE,137,2
39762,ESTANDAR,448,2
39763,SEMISUITE,421,4
39764,SUITE,334,2
39765,SEMISUITE,406,4
39766,ESTANDAR,403,1
39767,ESTANDAR,811,2
39768,SEMISUITE,205,2
39769,SUITE,554,2
39770,ESTANDAR,662,1
39771,ESTANDAR,346,4
39772,SUITE,454,2
39773,SEMISUITE,584,4
39774,SEMISUITE,556,3
39775,SUITE,193,2
39776,ESTANDAR,689,4
39777,SUITE,695,4
39778,SEMISUITE,420,4
39779,ESTANDAR,846,4
39780,SEMISUITE,480,1
39781,SUITE,734,3
39782,SEMISUITE,217,2
39783,SEMISUITE,786,2
39784,ESTANDAR,279,2
39785,SUITE,671,2
39786,ESTANDAR,417,3
39787,SUITE,840,4
39788,SUITE,440,4
39789,ESTANDAR,613,1
39790,SEMISUITE,614,3
39791,SEMISUITE,586,3
39792,ESTANDAR,797,4
39793,ESTANDAR,608,3
39794,ESTANDAR,462,3
39795,ESTANDAR,399,4
39796,SEMISUITE,471,3
39797,ESTANDAR,521,2
39798,ESTANDAR,844,2
39799,SUITE,771,1
39800,SEMISUITE,327,4
39801,ESTANDAR,764,4
39802,SEMISUITE,283,3
39803,SUITE,622,1
39804,SUITE,844,1
39805,SUITE,462,1
39806,SUITE,620,4
39807,SUITE,264,3
39808,SEMISUITE,570,1
39809,ESTANDAR,469,2
39810,ESTANDAR,425,1
39811,SEMISUITE,172,3
39812,ESTANDAR,722,1
39813,SUITE,489,1
39814,SEMISUITE,842,3
39815,SEMISUITE,502,4
39816,SEMISUITE,853,4
39817,ESTANDAR,144,3
39818,ESTANDAR,350,3
39819,SUITE,382,1
39820,SEMISUITE,850,4
